,fluxes
ATPS3g,0.0
ATPS3m,3.702831248906404
ATPS3v,0.0
ATPtm_H,3.66356577813682
ATPtp_H,0.0
AvAARb,5.254079650797713
BACCL,0.0
BIOMASS_SC5_notrace,0.24434020391775854
BPNT,0.01400069368448738
BTDD_RR,0.0
BTDt_RR,0.0
BTNt2i,0.0
BTSr,0.0
C14STR,0.0005375484486190689
C22STDS,0.0
C22STDSx,0.0
C24STRer,0.000171038142742431
C3STDH1,0.000537548448619069
C3STDH2,0.000537548448619069
C3STKR1,0.000537548448619069
C3STKR2,0.000537548448619069
C4STMO1,0.0005375484486190689
C4STMO2,0.0005375484486190689
C5STDS,0.0
C8STI,0.0
CAT,0.0
CATp,0.0
CBASPtn,0.0
CBPS,0.06628949732288786
CBPtn,0.0
CCP2m,0.0
CDPDGPm_SC,0.0
CDPtn,0.0
CER1_24ter,0.0
CER1_26ter,0.0
CER2_24ter,0.0
CER2_26ter,0.0
CERASE124er,0.0
CERASE126er,0.0
CERASE224er,0.0
CERASE226er,0.0
CERH124_copy1,0.0
CERH124_copy2,0.0
CERH126_copy1,0.0
CERH126_copy2,0.0
CERS124,0.0
CERS124er,0.0
CERS126,0.0
CERS126er,0.0
CERS224,0.0
CERS224er,0.0
CERS226,0.0
CERS226er,0.0
CERS324,0.0
CERS326,0.0
CHLPCTD,0.0
CHLSTI,0.00017103814274243103
CHLt2,0.0
CHOLK,0.0
CHORM,0.057639854104199244
CHORS,0.06457911589546358
CHRPL,0.0
CHTNDA,0.0
CHTNS,0.0
CITt2r,0.0
CITtam,-0.2489337997514122
CITtap,0.0
CITtbm,0.0
CITtcm,0.0
CITtcp,0.0
CLPNSm_SC,0.0
CMPN,0.0
CO2t,-4.176037343314595
CO2tg,0.0
CO2tm,-9.772964062027278
CO2tn,0.0
CO2tp,0.0
CO2tv,0.0
COAHLp,0.0
COAtim,2.945346368900861
COAtn,0.0
COUCOAFm,0.0
CPPPGO,0.0
CRNCARtm,0.0
CRNCARtp,0.0
CRNt,0.0
CRNtim,0.0
CRNtp,0.0
CSNATm,0.0
CSNATp,0.0
CSNATr,0.0
CSND,0.0
CSNt2,0.0
CSm,0.24893379975141242
CSp,0.0
CTPS1,0.010922007115123804
CTPS2,0.0
CTPtm,0.0
CYOOm,1.986380477033627
CYOR_u6m,3.9727609540672546
CYSS,0.0
CYSTGL,0.04708435729495207
CYSTL,0.0
CYSTLp,0.0
CYSTRS,0.0
CYSTS,0.001612645345857192
CYSTtp,0.0
CYSt2r,0.0
CYTD,0.0
CYTDK2,0.0
CYTDt2,0.0
CYTK1,-0.00664605354656303
CYTK2,9.016146049625972e-20
DADA,0.0
DADK,-0.0008796247341039315
DADNt2,0.0
DADPtn,2.2124118756347918e-19
DAGCPT_SC,0.0
DAGPYP_SC,0.0016126453458572088
DANNt2,0.0
DASYN_SC,0.004275953568560781
DASYNm_SC,-4.538955382666451e-18
DB4PS,0.000483793603757162
DBTS,0.0
DCDPtn,0.0
DCMPDA,-0.0005864164894026206
DCTPD,0.0
DCYTD,0.0
DCYTt2,0.0
DDPA,0.06457911589546358
DDPAm,0.0
DESAT14,0.0
DESAT16,0.0
DESAT18,0.0
DESAT18_2,0.0012314746277455033
DGDPtn,0.0
DGGH,0.0
DGK1,-0.0005864164894026206
DGSNt2,0.0
DHAD1m,0.13707485439786254
DHAD2m,0.047084357294952084
DHAK,0.0
DHAPtm,0.0
DHFR,0.0008796247341039309
DHFRim,0.0
DHFS,0.0
DHFtm,0.0
DHNPAm,0.0
DHNPTtm,0.0
DHORD4i,0.027024026553304048
DHORDfum,0.0
DHORDi,0.0
DHORTS,-0.027024026553304048
DHPSm,0.0
DHPTtm,0.0
DHQS,0.06457911589546358
DHQTi,0.06457911589546358
DIAT,0.0
DINSt2,0.0
DIPS,0.0
DKMPPD2,0.0
DMATT,0.0010750968972381375
DM_but_c,5.254079650797708
DNMPPA,0.0
DNTPPA,0.0
DOLK,0.0
DOLPMMer,0.19740245074515714
DOLPMTcer,0.19740245074515714
DOLPt2er,-0.19740245074515714
DPCOAK,0.0
DPCOAKm,0.0
DPGM,0.0
DPMVD,0.0032252906917144128
DPR,0.0
DPRm,0.0
DRBK,0.0
DROPPRy,0.000241896801878581
DRTPPD,0.00024189680187858102
DTMPK,0.0
DTTPt,0.0
DUMPtn,0.0
DURIK1,3.0096009580488415e-19
DURIPP,-2.3537350912293515e-19
DURIt2,0.0
DUTPDP,0.0
DXHPScm,0.0
D_LACDcm,0.0
D_LACDm,0.0
D_LACt2,0.0
D_LACt2m,0.0
D_LACtm,0.0
E4HGLUtm,0.0
E4HGLUtp,0.0
E4Ptm,0.0
ECOAH11p,0.0
ECOAH4p,0.0
ECOAH5p,0.0
ECOAH6p,0.0
ECOAH7p,0.0
ECOAH8p,0.0
EHGLAT,0.0
EHGLATm,0.0
EHGLATp,0.0
ENO,18.561638449260542
EPGALURSe,0.0
EPISTAT_SC,0.0
EPISTESTH_SC,0.0
EPISTESTH_SCe,0.0
EPISTt,0.0
EPMGH,0.0
ERGSTAT_SC,0.0
ERGSTESTH_SC,0.0
ERGSTESTH_SCe,0.0
ERGSTGLCT,0.0
ERGSTt,0.0
ERGSTter,0.00017103814274243098
ERGTETROLter,0.000171038142742431
ETHAK,0.0
ETHAPT_SC,0.0
ETHAt,0.0
ETOHt,0.0
ETOHtm,0.0
EX_13BDglcn_e,0.0
EX_2hb_e,0.0
EX_2mbac_e,0.0
EX_2mbald_e,0.0
EX_2mbtoh_e,0.0
EX_2mppal_e,0.0
EX_2phetoh_e,0.0
EX_3c3hmp_e,0.0
EX_3mbald_e,0.0
EX_3mop_e,0.0
EX_4abut_e,0.0
EX_4abz_e,0.0
EX_5aop_e,0.0
EX_8aonn_e,0.0
EX_Nbfortyr_e,0.0
EX_abt_e,0.0
EX_ac_e,0.0
EX_acald_e,0.0
EX_aces_e,0.0
EX_ade_e,0.0
EX_adn_e,0.0
EX_akg_e,0.0
EX_ala__L_e,0.0
EX_alltn_e,0.0
EX_alltt_e,0.0
EX_amet_e,0.0
EX_arab__D_e,0.0
EX_arab__L_e,0.0
EX_arg__L_e,0.0
EX_asn__L_e,0.0
EX_asp__L_e,0.0
EX_btd_RR_e,0.0
EX_btn_e,0.0
EX_chol_e,0.0
EX_cit_e,0.0
EX_co2_e,4.176037343314595
EX_crn_e,0.0
EX_csn_e,0.0
EX_cys__L_e,0.0
EX_cytd_e,0.0
EX_dad_2_e,0.0
EX_dann_e,0.0
EX_dca_e,0.0
EX_dcyt_e,0.0
EX_ddca_e,0.0
EX_dgsn_e,0.0
EX_din_e,0.0
EX_dttp_e,0.0
EX_duri_e,0.0
EX_epist_e,0.0
EX_epistest_SC_e,0.0
EX_ergst_e,0.0
EX_ergstest_SC_e,0.0
EX_etha_e,0.0
EX_etoh_e,0.0
EX_fe2_e,0.0
EX_fecost_e,0.0
EX_fecostest_SC_e,0.0
EX_fmn_e,0.0
EX_for_e,0.0
EX_fru_e,0.0
EX_fum_e,0.0
EX_g3pc_e,0.0
EX_g3pi_e,0.0
EX_gal_e,0.0
EX_galur_e,0.0
EX_gam6p_e,0.0
EX_gcald_e,0.0
EX_glc__D_e,-10.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_glx_e,0.0
EX_gly_e,0.0
EX_glyc_e,0.0
EX_gsn_e,0.0
EX_gthox_e,0.0
EX_gthrd_e,0.0
EX_gua_e,0.0
EX_h2o_e,13.597921812402777
EX_h_e,19.495957405397192
EX_hdca_e,0.0
EX_hdcea_e,0.0
EX_hexc_e,0.0
EX_his__L_e,0.0
EX_hxan_e,0.0
EX_iamac_e,0.0
EX_iamoh_e,0.0
EX_ibutac_e,0.0
EX_ibutoh_e,0.0
EX_id3acald_e,0.0
EX_ile__L_e,0.0
EX_ind3eth_e,0.0
EX_inost_e,0.0
EX_ins_e,0.0
EX_k_e,0.0
EX_lac__D_e,0.0
EX_lac__L_e,0.0
EX_lanost_e,0.0
EX_lanostest_SC_e,0.0
EX_leu__L_e,0.0
EX_lys__L_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_man_e,0.0
EX_melib_e,0.0
EX_met__L_e,0.0
EX_mmet_e,0.0
EX_na1_e,0.0
EX_nac_e,0.0
EX_nadp_e,0.0
EX_nh4_e,-1.3674401776175837
EX_nmn_e,0.0
EX_o2_e,-2.0
EX_oaa_e,0.0
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_ocdcya_e,0.0
EX_orn_e,0.0
EX_pacald_e,0.0
EX_pap_e,0.0
EX_pc_SC_e,0.0
EX_pectin_e,0.0
EX_pepd_e,0.0
EX_phe__L_e,0.0
EX_pheac_e,0.0
EX_pi_e,-0.048306058314538235
EX_pnto__R_e,0.0
EX_pro__L_e,0.0
EX_ptd1ino_SC_e,0.0
EX_ptrc_e,0.0
EX_pyr_e,0.0
EX_rib__D_e,0.0
EX_ribflv_e,0.0
EX_sbt__D_e,0.0
EX_sbt__L_e,0.0
EX_ser__L_e,0.0
EX_so3_e,0.0
EX_so4_e,-0.01888749776284255
EX_spmd_e,0.0
EX_sprm_e,0.0
EX_srb__L_e,0.0
EX_succ_e,6.506390278519046
EX_sucr_e,0.0
EX_taur_e,0.0
EX_thm_e,0.0
EX_thmmp_e,0.0
EX_thmpp_e,0.0
EX_thr__L_e,0.0
EX_thym_e,0.0
EX_thymd_e,0.0
EX_tre_e,0.0
EX_trp__L_e,0.0
EX_ttdca_e,0.0
EX_tyr__L_e,0.0
EX_ura_e,0.0
EX_urea_e,0.0
EX_uri_e,0.0
EX_val__L_e,0.0
EX_xan_e,0.0
EX_xtsn_e,0.0
EX_xyl__D_e,0.0
EX_xylt_e,0.0
EX_zymst_e,0.0
EX_zymstest_SC_e,0.0
FA100tp,0.0
FA120ACPHi,0.0
FA120ACPtm,0.0
FA120tp,0.0
FA140ACPHi,0.0
FA140ACPtm,0.0
FA140COAabcp,0.0
FA140tp,0.0
FA141ACPHi,0.0
FA141ACPtm,0.0
FA141COAabcp,0.0
FA141tp,0.0
FA160ACPHi,0.0
FA160ACPtm,0.0
FA160COAabcp,0.0
FA160tp,0.0
FA161ACPHi,0.0
FA161ACPtm,0.0
FA161COAabcp,0.0
FA161tp,0.0
FA180ACPH,0.0
FA180ACPtm,0.0
FA180COAabcp,0.0
FA181ACPH,0.0
FA181ACPtm,0.0
FA181COAabcp,0.0
FA182ACPH,0.0
FA182ACPtm,0.0
FA182COAabcp,0.0
FA240tp,0.0
FA260tp,0.0
FA80tp,0.0
FACOAL100p,0.0
FACOAL120p,0.0
FACOAL140,-0.011220102163903466
FACOAL140p,0.0
FACOAL141,0.0
FACOAL141p,0.0
FACOAL160,0.0036944238832365105
FACOAL160p,0.0
FACOAL161,0.0023261187412970613
FACOAL161p,0.0
FACOAL180,0.000684152570969724
FACOAL181,0.004515406968400179
FACOAL182,0.0
FACOAL240p,0.0
FACOAL260p,0.0
FACOAL40ib,-5.254079650797708
FACOAL80p,0.0
FADFMNtm,0.0
FALDH,0.0
FAO141p_even,0.0
FAO141p_odd,0.0
FAO161p_even,0.0
FAO161p_odd,0.0
FAO181p_even,0.0
FAO181p_odd,0.0
FAO182p_eveneven,0.0
FAO182p_evenodd,0.0
FAO182p_oddodd,0.0
FAO240p,0.0
FAO80p,0.0
FAS100,8.850832633194649e-18
FAS100ACPm,0.0
FAS100COA,0.013683051419394472
FAS120,9.157757168425925e-18
FAS120ACPm,0.0
FAS120COA,0.013409390391006585
FAS140,9.157757168425925e-18
FAS140ACPm,0.0
FAS140COA,0.012588407305842913
FAS141,0.0
FAS141ACPm,0.0
FAS160,0.008893983422606411
FAS160ACPm,0.0
FAS160COA,0.0
FAS161,0.0023261187412970613
FAS161ACPm,0.0
FAS180,0.000684152570969724
FAS180ACPm,0.0
FAS180COA,0.0
FAS181,0.004515406968400179
FAS181ACPm,0.0
FAS182ACPm,0.0
FAS240_L,0.0
FAS260,0.0
FAS80ACPm_L,0.0
FAS80COA_L,0.013683051419394476
FAS80_L,0.0
FBA,0.0
FBA2,0.0
FBA3,9.314247815161933
FBP,0.0
FBP26,0.0
FCLTm,0.0
FDH,0.0
FDNG,0.0
FE2t,0.0
FE2utm,0.0
FECOSTAT_SC,0.0
FECOSTESTH_SC,0.0
FECOSTESTH_SCe,0.0
FECOSTt,0.0
FEtm,0.0
FKYNH,0.0
FMETTRSm,0.0
FMNAT,0.0
FMNATm,0.0
FMNRx,0.0
FMNRx2,0.0
FOLD3m,0.0
FORt,0.0
FORtm,0.0
FRDPtm,0.0
FRDcm,6.506390278519047
FRDm,0.0
FRTT,0.0
FRUK,0.0
FRUt2,0.0
FTHFCL,0.0
FTHFCLm,0.0
FTHFI,0.0
FTHFLi,0.0012632388542548117
FTHFLmi,0.0
FUM,-6.414618541329573
FUMAC,0.0
FUMm,0.0
FUMt2r,0.0
G12MT1g,0.0
G12MT2g,0.0
G13MTg,0.0
G16MTg,0.0
G3PCt,0.0
G3PD1ir,0.006035203036768636
G3PD1irm,0.0
G3PDm,0.0
G3PIt,0.0
G3PT,0.0
G5SADrm,0.0
G5SADs,0.04024283158525484
G5SD,0.0
G5SD2,0.04024283158525484
G6PDA,0.0
G6PDH2er,0.0007085865913614999
G6PDH2r,0.0
G6PI,0.0
G6PI3,9.999999999999972
G6Pter,0.0007085865913614998
GALIGH,0.0
GALKr,0.0
GALS3,0.0
GALT,0.0
GALUi,2.878609075113334
GALt2,0.0
GAM6Pt,0.0
GAPD,18.56163844926054
GARFT,0.02418723678581993
GAT1_SC,0.006035203036768635
GAT2_SC,7.741693538028509e-19
GBEZ,0.0
GCALDt,0.0
GCALDtm,0.0
GCC2am,0.0
GCC2bim,0.0
GCC2cm_copy1,0.0
GCC2cm_copy2,0.0
GCCam,0.0
GCCbim,0.0
GCCcm,0.0
GDPMANNtg,0.0
GDPt3g,0.0
GDPtn,0.0
GF6PTA,0.0
GGLGH,0.0
GGTT,0.0
GHMT2r,0.08114782512312865
GHMT2rm,-0.1379813565543992
GK1,0.0008283132912812008
GK2,0.0
GLCGSD,0.0
GLCGSDv,0.0
GLCNtv,0.0
GLCP,2.468923855204428
GLCS2,2.595614250935786
GLCt1,9.99999999999997
GLCtv,0.0
GLNS,0.20047380710840534
GLNTRS,0.0
GLNt2n,0.0
GLNt2r,0.0
GLNt6,0.0
GLNt7,0.0
GLPT,0.0
GLU5K,0.04024283158525483
GLUCYS,0.0
GLUDC,0.0
GLUDxi,0.0
GLUDy,-1.340765557555882
GLUK,9.999999999999972
GLUN,0.0
GLUPRT,0.02418723678581993
GLUSx,0.0
GLUTRS,0.0
GLUTRSm,0.0
GLUt2n,0.0
GLUt2r,0.0
GLUt5m,0.0
GLUt7,0.0
GLUt7m,0.1091956371308461
GLXt,0.0
GLXtp,0.0
GLYAT,0.0
GLYC3Ptm,0.0
GLYCDy,0.0
GLYCLm,0.1379813565543992
GLYCt,0.0
GLYCt2,0.0
GLYGS,0.0
GLYK,0.0
GLYOX,0.0
GLYOXm,0.0
GLYTRS,0.0
GLYt2m,0.27596271310879844
GLYt2r,0.0
GMPS2,0.012067962671498096
GND,0.0007085865913614341
GNNUC,0.0
GPDDA1,0.0
GRTT,0.0010750968972381375
GSNK,0.0
GSNt2,0.0
GSNt2m,0.0
GTHOXti,0.0
GTHOm,0.0
GTHOr,0.0
GTHPi,0.0
GTHPm,0.0
GTHRDabcv,0.0
GTHRDt2,0.0
GTHS,0.0
GTMLT,0.0
GTPCI,0.0
GTPCII,0.00024189680187858102
GTPH1,0.0
GTPt2m,0.0
GUAD,0.0
GUAPRT,0.0
GUAt2r,0.0
GUAtm,0.0
H2O2tn,0.0
H2Ot,-13.597921812402777
H2Oter,-0.0005375484486190688
H2Otm,-4.457559723098535
H2Otn,-2.2124118756347918e-19
H2Otp,0.0
H2Otv,0.0
HACD10p,0.0
HACD4p,0.0
HACD5p,0.0
HACD6p,0.0
HACD7p,0.0
HACD8p,0.0
HACNHm,0.06993016636126252
HBCOAhydb,5.2540796507977126
HBZOPT6m,0.0
HCITSm,0.06993016636126251
HCITSn,0.0
HCO3E,7.662950199743368
HCO3Em,0.0
HCO3En,0.0
HCO3tn,0.0
HCYSMT,0.0
HCYSt2p,0.0
HDCAt,0.0
HDCEAt,0.0
HEMEOMOm,0.0
HEMEOSm,0.0
HETZK,0.0
HEX1,0.0
HEX4,0.0
HEX7,0.0
HEXCCOAtx,0.0
HEXDPtm,0.0
HGNTOR,0.0
HICITDm,0.06993016636126252
HISTD,0.016199755519747394
HISTP,0.01619975551974739
HISTRS,0.0
HISTRSm,0.0
HISt2m,0.0
HISt2r,0.0
HISt6,0.0
HKYNH,0.0
HMBS,0.0
HMGCOAR,-0.0032252906917144115
HMGCOAS,2.94212107820915
HMGCOASm,-2.9453463689008643
HMGCOAtm,-2.9453463689008643
HMPK1,0.0
HPPKm,0.0
HPROa,0.0
HPROb,0.0
HPROxm,0.0
HPROym,0.0
HSDxi,0.396197640652648
HSDy,0.0
HSERTA,0.05947240563358215
HSK,0.33672523501906576
HSTPT,0.016199755519747387
HXANt2r,0.0
HXPRT,0.0
HYPOE,0.0
IAMACt,0.0
IAMOHt,0.0
IAMOHtm,0.0
IBUTACt,0.0
IBUTOHt,0.0
IBUTOHtm,0.0
ICDHxm,0.0
ICDHym,0.0
ICDHyp,0.0
ICDHyr,0.2489337997514122
ICL,0.0
ID3ACALDt,0.0
ID3ACALDtm,0.0
IG3PS,0.016199755519747387
IGPDH,0.01619975551974739
IGPS,0.006939261791264344
ILETA,0.0
ILETAm,-0.04708435729495208
ILETRS,0.0
ILETRSm,0.0
ILEt2r,0.0
ILEt6,0.0
ILEt7,0.0
ILEtmi,0.04708435729495208
IMPC,-0.040386992305567325
IMPD,0.012067962671498095
IND3ACtm,0.0
IND3ETHt,0.0
IND3ETHtm,0.0
INDPYRD,0.0
INSK,0.0
INSTt2,0.0
INSt2,0.0
IPC124PLC_SC,0.0
IPC126PLC_SC,0.0
IPC224PLC_SC,0.0
IPC226PLC_SC,0.0
IPC324PLC_SC,0.0
IPC326PLC_SC,0.0
IPCS124_SC,0.0
IPCS126_SC,0.0
IPCS224_SC,0.0
IPCS226_SC,0.0
IPCS324_SC,0.0
IPCS326_SC,0.0
IPDDI,0.0010750968972381375
IPDPtm,0.0
IPMD,0.07242243644122362
IPPMIa,-0.07242243644122363
IPPMIb,-0.07242243644122362
IPPS,0.0724224364412236
IPPSm,0.0
ITCOALm,0.0
KARA1im,0.13707485439786254
KARA2im,0.047084357294952084
KYN,0.0
KYN3OX,0.0
Kt2r,0.0
LALDO3,0.0
LANOSTAT_SC,0.0
LANOSTESTH_SC,0.0
LANOSTESTH_SCe,0.0
LANOSTt,0.0
LCADi,0.0
LCYSTintv,0.0
LEUTA,-0.07242243644122362
LEUTAm,0.0
LEUTRS,0.0
LEUTRSm,0.0
LEUt2r,0.0
LEUt6,0.0
LEUt7,0.0
LGTHL,0.0
LNS14DM,0.0
LNS14DMx,0.0005375484486190689
LNSTLS,0.0005375484486190689
LPCAT_SC,0.0
LPP_SC,0.0
LSERDHr,0.0
LYSTRS,0.0
LYSTRSm,0.0
LYSt2m,0.0
LYSt2r,0.0
LYSt6,0.0
L_LACD2cm,0.0
L_LACt2r,0.0
L_LACtm,0.0
MACACI,0.0
MALOAAtp,0.0
MALS,0.0
MALSp,0.0
MALT,0.0
MALTt2,0.0
MALt2r,0.0
MALtm,-9.388323713019942
MAN1PT,0.1974024507451571
MAN6PI,-0.19740245074515717
MANNANter,-0.19740245074515714
MANt2,0.0
MCITDm,0.06993016636126254
MCITL2m,0.0
MCITSm,0.0
MCOATA,0.0
MCOATAm,0.0
MDH,2.724771371938956
MDHm,-9.362814595730928
MDHp,0.0
MDRPD,0.0
ME1m,0.0
ME2m,0.2234246824623984
MELIBt2,0.0
MELTGH,0.0
METAT,0.004569161813262086
METB1,0.04547171194909486
METS,0.016957210151892277
METTRS,0.0
METTRSm,0.0
METt2m,0.0
METt2r,1.6931580810528272e-16
MEVK1,0.0
MEVK2,0.0032252906917144123
MEVK3,0.0
MEVK4,0.0
MFAPS_SC,0.0014660412235065513
MGSA,0.0
MHPGLUT,0.0
MI13456PKn,1.5483387076057019e-18
MI1345PKn,-7.7416935380285095e-19
MI1456PKn,0.0
MI145P6Kn,0.0
MI145PKn,-1.6879142318540206e-18
MI145Ptn,-1.6879142318540206e-18
MI1PP,0.0012950030807641205
MI1PS,0.0012950030807641205
MINOHPtn,0.0
MIP2C124PLC_SC,0.0
MIP2C126PLC_SC,0.0
MIP2C224PLC_SC,0.0
MIP2C226PLC_SC,0.0
MIP2C324PLC_SC,0.0
MIP2C326PLC_SC,0.0
MIP2CS124_SC,0.0
MIP2CS126_SC,0.0
MIP2CS224_SC,0.0
MIP2CS226_SC,0.0
MIP2CS324_SC,0.0
MIP2CS326_SC,0.0
MIPC124PLC_SC,0.0
MIPC126PLC_SC,0.0
MIPC224PLC_SC,0.0
MIPC226PLC_SC,0.0
MIPC324PLC_SC,0.0
MIPC326PLC_SC,0.0
MIPCS124_SC,0.0
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,0.06331099023713281
MTHFCm,0.0
MTHFD,0.06331099023713281
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,0.016957210151892273
MTRI,0.0
