,fluxes
ATPS3v,0.0
ATPtm_H,3.145836734005508
ATPtp_H,0.0
AvAARb,5.291693834120794
BACCL,0.0
BCOAhydb,5.291693834120794
BIOMASS_SC5_notrace,0.23201897252463718
BPNT,0.013294687125661713
BTDD_RR,0.0
BTDt_RR,0.0
BTNt2i,0.0
BTSr,0.0
BUTKrb,-5.291693834120794
C14STR,0.0005104417395542017
C22STDS,0.0
C22STDSx,-5.009651945873586e-20
C24STRer,0.0001624132807672461
C3STDH1,0.0005104417395542016
C3STDH2,0.0005104417395542018
C3STKR1,0.0005104417395542016
C3STKR2,0.000510441739554202
C4STMO1,0.0005104417395542016
C4STMO2,0.0005104417395542016
C5STDS,0.0
C8STI,0.0
CAT,0.0
CATp,0.0
CBASPtn,0.0
CBPS,0.06294674724593406
CBPtn,0.0
CCP2m,0.0
CDPDGPm_SC,0.0
CDPtn,0.0
CER1_24ter,0.0
CER1_26ter,0.0
CER2_24ter,0.0
CER2_26ter,0.0
CERASE124er,0.0
CERASE126er,0.0
CERASE224er,0.0
CERASE226er,0.0
CERH124_copy1,0.0
CERH124_copy2,0.0
CERH126_copy1,0.0
CERH126_copy2,0.0
CERS124,0.0
CERS124er,0.0
CERS126,0.0
CERS126er,0.0
CERS224,0.0
CERS224er,0.0
CERS226,0.0
CERS226er,0.0
CERS324,0.0
CERS326,0.0
CHLPCTD,0.0
CHLSTI,0.0001624132807672462
CHLt2,0.0
CHOLK,0.0
CHORM,0.0547332756185619
CHORS,0.0613226144382616
CHRPL,0.0
CHTNDA,0.0
CHTNS,0.0
CITt2r,0.0
CITtam,-0.2363809292081004
CITtap,0.0
CITtbm,0.0
CITtcm,0.0
CITtcp,0.0
CLPNSm_SC,0.0
CMPN,0.0
CO2t,-4.167160388945102
CO2tg,0.0
CO2tm,-11.380932004587502
CO2tn,0.0
CO2tp,0.0
CO2tv,0.0
COAHLp,0.0
COAtim,3.593294845357564
COAtn,0.0
COUCOAFm,0.0
CPPPGO,0.0
CRNCARtm,0.0
CRNCARtp,0.0
CRNt,0.0
CRNtim,0.0
CRNtp,0.0
CSNATm,0.0
CSNATp,0.0
CSNATr,0.0
CSND,0.0
CSNt2,0.0
CSm,0.23638092920810042
CSp,0.0
CTPS1,0.01037124807185128
CTPS2,0.0
CTPtm,0.0
CYOOm,1.9870672624714771
CYOR_u6m,3.9741345249429547
CYSS,0.0
CYSTGL,0.0015313252186626054
CYSTL,0.0
CYSTLp,0.0
CYSTRS,0.0
CYSTS,0.0015313252186626056
CYSTtp,0.0
CYSt2r,0.0
CYTD,0.0
CYTDK2,0.0
CYTDt2,0.0
CYTK1,-0.006310916052670131
CYTK2,0.0
DADA,0.0
DADK,-0.0008352683010886937
DADNt2,0.0
DADPtn,0.0
DAGCPT_SC,0.0
DAGPYP_SC,0.0015313252186626054
DANNt2,0.0
DASYN_SC,0.004060332019181152
DASYNm_SC,-1.96817300773604e-18
DB4PS,0.0004593975655987812
DBTS,0.0
DCDPtn,0.0
DCMPDA,-0.0005568455340591286
DCTPD,0.0
DCYTD,-5.651914418957662e-19
DCYTt2,1.1339954664332111e-19
DDPA,0.061322614438261626
DDPAm,0.0
DESAT14,0.0
DESAT16,0.0
DESAT18,0.0
DESAT18_2,0.0011693756215241712
DGDPtn,0.0
DGGH,0.0
DGK1,-0.0005568455340591291
DGSNt2,0.0
DHAD1m,0.13016264358632146
DHAD2m,0.04471005600549758
DHAK,1.4956662227752762
DHAPtm,0.0
DHFR,0.0008352683010887158
DHFRim,-2.1253841511131373e-17
DHFS,0.0
DHFtm,-2.1253841511131373e-17
DHNPAm,0.0
DHNPTtm,0.0
DHORD4i,0.0
DHORDfum,0.025661298361224875
DHORDi,0.0
DHORTS,-0.02566129836122488
DHPSm,0.0
DHPTtm,0.0
DHQS,0.06132261443826162
DHQTi,0.061322614438261626
DIAT,0.0
DINSt2,0.0
DIPS,0.0
DKMPPD2,0.0
DMATT,0.0010208834791084031
DM_but_c,5.291693834120794
DNMPPA,0.0
DNTPPA,0.0
DOLK,0.0
DOLPMMer,0.18744812790265433
DOLPMTcer,0.18744812790265436
DOLPt2er,-0.18744812790265433
DPCOAK,0.0
DPCOAKm,0.0
DPGM,0.0
DPMVD,0.0030626504373252096
DPR,0.0
DPRm,0.0
DRBK,0.0
DROPPRy,0.00022969878279939068
DRTPPD,0.00022969878279939068
DTMPK,0.0
DTTPt,0.0
DUMPtn,0.0
DURIK1,1.5717696404392477e-19
DURIPP,-7.223684059396911e-19
DURIt2,0.0
DUTPDP,0.0
DXHPScm,0.0
D_LACDcm,0.0
D_LACDm,0.0
D_LACt2,0.0
D_LACt2m,0.0
D_LACtm,0.0
E4HGLUtm,0.0
E4HGLUtp,0.0
E4Ptm,0.0
ECOAH11p,0.0
ECOAH4p,0.0
ECOAH5p,0.0
ECOAH6p,0.0
ECOAH7p,0.0
ECOAH8p,0.0
EHGLAT,0.0
EHGLATm,0.0
EHGLATp,0.0
ENO,18.634170047456358
EPGALURSe,0.0
EPISTAT_SC,0.0
EPISTESTH_SC,0.0
EPISTESTH_SCe,0.0
EPISTt,0.0
EPMGH,0.0
ERGSTAT_SC,0.0
ERGSTESTH_SC,0.0
ERGSTESTH_SCe,0.0
ERGSTGLCT,0.0
ERGSTt,0.0
ERGSTter,0.0001624132807672461
ERGTETROLter,0.00016241328076724615
ETHAK,0.0
ETHAPT_SC,0.0
ETHAt,0.0
ETOHt,0.0
ETOHtm,0.0
EX_13BDglcn_e,0.0
EX_2hb_e,0.0
EX_2mbac_e,0.0
EX_2mbald_e,0.0
EX_2mbtoh_e,0.0
EX_2mppal_e,0.0
EX_2phetoh_e,0.0
EX_3c3hmp_e,0.0
EX_3mbald_e,0.0
EX_3mop_e,0.0
EX_4abut_e,0.0
EX_4abz_e,0.0
EX_5aop_e,0.0
EX_8aonn_e,0.0
EX_Nbfortyr_e,0.0
EX_abt_e,0.0
EX_ac_e,0.0
EX_acald_e,0.0
EX_aces_e,0.0
EX_ade_e,0.0
EX_adn_e,0.0
EX_akg_e,0.0
EX_ala__L_e,0.0
EX_alltn_e,0.0
EX_alltt_e,0.0
EX_amet_e,0.0
EX_arab__D_e,0.0
EX_arab__L_e,0.0
EX_arg__L_e,0.0
EX_asn__L_e,0.0
EX_asp__L_e,0.0
EX_btd_RR_e,0.0
EX_btn_e,0.0
EX_chol_e,0.0
EX_cit_e,0.0
EX_co2_e,4.167160388945102
EX_crn_e,0.0
EX_csn_e,0.0
EX_cys__L_e,0.0
EX_cytd_e,0.0
EX_dad_2_e,0.0
EX_dann_e,0.0
EX_dca_e,0.0
EX_dcyt_e,0.0
EX_ddca_e,0.0
EX_dgsn_e,0.0
EX_din_e,0.0
EX_dttp_e,0.0
EX_duri_e,0.0
EX_epist_e,0.0
EX_epistest_SC_e,0.0
EX_ergst_e,0.0
EX_ergstest_SC_e,0.0
EX_etha_e,0.0
EX_etoh_e,0.0
EX_fe2_e,0.0
EX_fecost_e,0.0
EX_fecostest_SC_e,0.0
EX_fmn_e,0.0
EX_for_e,0.0
EX_fru_e,0.0
EX_fum_e,0.0
EX_g3pc_e,0.0
EX_g3pi_e,0.0
EX_gal_e,0.0
EX_galur_e,0.0
EX_gam6p_e,0.0
EX_gcald_e,0.0
EX_glc__D_e,-10.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_glx_e,0.0
EX_gly_e,0.0
EX_glyc_e,0.0
EX_gsn_e,0.0
EX_gthox_e,0.0
EX_gthrd_e,0.0
EX_gua_e,0.0
EX_h2o_e,13.517344142076505
EX_h_e,19.622227612803346
EX_hdca_e,0.0
EX_hdcea_e,0.0
EX_hexc_e,0.0
EX_his__L_e,0.0
EX_hxan_e,0.0
EX_iamac_e,0.0
EX_iamoh_e,0.0
EX_ibutac_e,0.0
EX_ibutoh_e,0.0
EX_id3acald_e,0.0
EX_ile__L_e,0.0
EX_ind3eth_e,0.0
EX_inost_e,0.0
EX_ins_e,0.0
EX_k_e,0.0
EX_lac__D_e,0.0
EX_lac__L_e,0.0
EX_lanost_e,0.0
EX_lanostest_SC_e,0.0
EX_leu__L_e,0.0
EX_lys__L_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_man_e,0.0
EX_melib_e,0.0
EX_met__L_e,0.0
EX_mmet_e,0.0
EX_na1_e,0.0
EX_nac_e,-3.3710086811638473e-15
EX_nadp_e,0.0
EX_nh4_e,-1.298484898975206
EX_nmn_e,0.0
EX_o2_e,-2.0
EX_oaa_e,0.0
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_ocdcya_e,0.0
EX_orn_e,0.0
EX_pacald_e,0.0
EX_pap_e,0.0
EX_pc_SC_e,0.0
EX_pectin_e,0.0
EX_pepd_e,0.0
EX_phe__L_e,0.0
EX_pheac_e,0.0
EX_pi_e,-0.04587015086810257
EX_pnto__R_e,0.0
EX_pro__L_e,0.0
EX_ptd1ino_SC_e,0.0
EX_ptrc_e,0.0
EX_pyr_e,0.0
EX_rib__D_e,0.0
EX_ribflv_e,0.0
EX_sbt__D_e,0.0
EX_sbt__L_e,0.0
EX_ser__L_e,0.0
EX_so3_e,0.0
EX_so4_e,-0.017935066576154457
EX_spmd_e,0.0
EX_sprm_e,0.0
EX_srb__L_e,0.0
EX_succ_e,6.581707850880526
EX_sucr_e,0.0
EX_taur_e,0.0
EX_thm_e,0.0
EX_thmmp_e,0.0
EX_thmpp_e,0.0
EX_thr__L_e,0.0
EX_thym_e,0.0
EX_thymd_e,0.0
EX_tre_e,0.0
EX_trp__L_e,0.0
EX_ttdca_e,0.0
EX_tyr__L_e,0.0
EX_ura_e,0.0
EX_urea_e,0.0
EX_uri_e,0.0
EX_val__L_e,0.0
EX_xan_e,0.0
EX_xtsn_e,0.0
EX_xyl__D_e,0.0
EX_xylt_e,0.0
EX_zymst_e,0.0
EX_zymstest_SC_e,0.0
FA100tp,0.0
FA120ACPHi,0.0
FA120ACPtm,0.0
FA120tp,0.0
FA140ACPHi,0.0
FA140ACPtm,0.0
FA140COAabcp,0.0
FA140tp,0.0
FA141ACPHi,0.0
FA141ACPtm,0.0
FA141COAabcp,0.0
FA141tp,0.0
FA160ACPHi,0.0
FA160ACPtm,0.0
FA160COAabcp,0.0
FA160tp,0.0
FA161ACPHi,0.0
FA161ACPtm,0.0
FA161COAabcp,0.0
FA161tp,0.0
FA180ACPH,0.0
FA180ACPtm,0.0
FA180COAabcp,0.0
FA181ACPH,0.0
FA181ACPtm,0.0
FA181COAabcp,0.0
FA182ACPH,0.0
FA182ACPtm,0.0
FA182COAabcp,0.0
FA240tp,0.0
FA260tp,0.0
FA80tp,0.0
FACOAL100p,0.0
FACOAL120p,0.0
FACOAL140,-0.007146184353758826
FACOAL140p,0.0
FACOAL141,0.0
FACOAL141p,0.0
FACOAL160,0.0
FACOAL160p,0.0
FACOAL161,0.002208820618434546
FACOAL161p,0.0
FACOAL180,0.0006496531230689841
FACOAL181,0.004287710612255294
FACOAL182,0.0
FACOAL240p,0.0
FACOAL260p,0.0
FACOAL80p,0.0
FADFMNtm,0.0
FALDH,0.0
FAO141p_even,0.0
FAO141p_odd,0.0
FAO161p_even,0.0
FAO161p_odd,0.0
FAO181p_even,0.0
FAO181p_odd,0.0
FAO182p_eveneven,0.0
FAO182p_evenodd,0.0
FAO182p_oddodd,0.0
FAO240p,0.0
FAO80p,0.0
FAS100,-4.4254163165973245e-18
FAS100ACPm,0.0
FAS100COA,0.012993062461379684
FAS120,-3.1901363261577666e-18
FAS120ACPm,0.0
FAS120COA,0.012733201212152089
FAS140,-1.5262928614043208e-18
FAS140ACPm,0.0
FAS140COA,0.011953617464469308
FAS141,0.0
FAS141ACPm,0.0
FAS160,0.004937363735324278
FAS160ACPm,0.0
FAS160COA,0.003508126864572513
FAS161,0.0022088206184345464
FAS161ACPm,0.0
FAS180,0.0006496531230689841
FAS180ACPm,0.0
FAS180COA,0.0
FAS181,0.0042877106122552935
FAS181ACPm,0.0
FAS182ACPm,0.0
FAS240_L,0.0
FAS260,0.0
FAS80ACPm_L,0.0
FAS80COA_L,0.012993062461379684
FAS80_L,0.0
FBA,0.0
FBA2,0.0
FBA3,9.34882792605756
FBP,0.0
FBP26,0.0
FCLTm,0.0
FDH,0.0
FDNG,0.0
FE2t,0.0
FE2utm,0.0
FECOSTAT_SC,0.0
FECOSTESTH_SC,0.0
FECOSTESTH_SCe,0.0
FECOSTt,0.0
FEtm,0.0
FKYNH,0.0
FMETTRSm,0.0
FMNAT,0.0
FMNATm,0.0
FMNRx,0.0
FMNRx2,0.0
FOLD3m,0.0
FORt,0.0
FORtm,0.0
FRDPtm,0.0
FRDcm,6.556046552519302
FRDm,0.0
FRTT,0.0
FRUK,0.0
FRUt2,0.0
FTHFCL,0.0
FTHFCLm,0.0
FTHFI,0.0
FTHFLi,0.0011995380879523735
FTHFLmi,0.0
FUM,-6.49456384499001
FUMAC,0.0
FUMm,0.0
FUMt2r,0.0
G12MT1g,0.0
G12MT2g,0.0
G13MTg,0.0
G16MTg,0.0
G3PCt,0.0
G3PD1ir,1.5013970913966348
G3PD1irm,0.0
G3PDm,0.0
G3PIt,0.0
G3PT,1.4956662227752764
G5SADrm,0.0
G5SADs,0.03821352477480774
G5SD,0.0
G5SD2,0.03821352477480773
G6PDA,0.0
G6PDH2er,0.0006728550203214478
G6PDH2r,0.0
G6PI,0.0
G6PI3,0.0
G6Pter,0.0006728550203214477
GALIGH,0.0
GALKr,0.0
GALS3,0.0
GALT,0.0
GALUi,0.3890262112320591
GALt2,0.0
GAM6Pt,0.0
GAPD,18.634170047456358
GARFT,0.022967558090208194
GAT1_SC,0.005730868621358539
GAT2_SC,-1.9880292719505837e-18
GBEZ,0.0
GCALDt,0.0
GCALDtm,0.0
GCC2am,0.0
GCC2bim,0.0
GCC2cm_copy1,0.0
GCC2cm_copy2,0.0
GCCam,0.0
GCCbim,0.0
GCCcm,0.0
GDPMANNtg,0.0
GDPt3g,0.0
GDPtn,0.0
GF6PTA,0.0
GGLGH,0.0
GGTT,0.0
GHMT2r,0.07705582096514593
GHMT2rm,-0.13102343397437655
GK1,0.0007865443168585095
GK2,0.0
GLCGSD,0.0
GLCGSDv,0.0
GLCNtv,0.0
GLCP,0.0
GLCS2,0.12030183725402438
GLCt1,10.0
GLCtv,0.0
GLNS,0.19036460638727776
GLNTRS,0.0
GLNt2n,0.0
GLNt2r,0.0
GLNt6,0.0
GLNt7,0.0
GLPT,0.0
GLU5K,0.03821352477480773
GLUCYS,0.0
GLUDC,0.0
GLUDxi,0.0
GLUDy,-1.2731553877446877
GLUK,0.0
GLUN,0.0
GLUPRT,0.022967558090208198
GLUSx,0.0
GLUTRS,0.0
GLUTRSm,0.0
GLUt2n,0.0
GLUt2r,0.0
GLUt5m,0.0
GLUt7,0.0
GLUt7m,0.10368927882126039
GLXt,0.0
GLXtp,0.0
GLYAT,0.0
GLYC3Ptm,0.0
GLYCDy,1.4956662227752762
GLYCLm,0.13102343397437655
GLYCt,0.0
GLYCt2,0.0
GLYGS,0.0
GLYK,0.0
GLYOX,0.0
GLYOXm,0.0
GLYTRS,0.0
GLYt2m,0.26204686794875315
GLYt2r,0.0
GMPS2,0.01145941705299182
GND,0.0006728550203214476
GNNUC,0.0
GPDDA1,0.0
GRTT,0.0010208834791084031
GSNK,0.0
GSNt2,0.0
GSNt2m,0.0
GTHOXti,0.0
GTHOm,0.0
GTHOr,0.0
GTHPi,0.0
GTHPm,0.0
GTHRDabcv,0.0
GTHRDt2,0.0
GTHS,0.0
GTMLT,0.0
GTPCI,0.0
GTPCII,0.00022969878279939068
GTPH1,0.0
GTPt2m,0.0
GUAD,0.0
GUAPRT,0.0
GUAt2r,0.0
GUAtm,0.0
H2O2tn,0.0
H2Ot,-13.517344142076505
H2Oter,-0.0005104417395542017
H2Otm,-3.593657970769026
H2Otn,0.0
H2Otp,0.0
H2Otv,0.0
HACD10p,0.0
HACD4p,0.0
HACD5p,0.0
HACD6p,0.0
HACD7p,0.0
HACD8p,0.0
HACNHm,0.06640382993655118
HBCOAhydb,5.291693834120794
HBZOPT6m,0.0
HCITSm,0.06640382993655117
HCITSn,0.0
HCO3E,7.679946455428627
HCO3Em,0.0
HCO3En,0.0
HCO3tn,0.0
HCYSMT,0.0
HCYSt2p,0.0
HDCAt,0.0
HDCEAt,0.0
HEMEOMOm,0.0
HEMEOSm,0.0
HETZK,0.0
HEX1,10.0
HEX4,0.0
HEX7,0.0
HEXCCOAtx,0.0
HEXDPtm,0.0
HGNTOR,0.0
HICITDm,0.06640382993655118
HISTD,0.015382857878383446
HISTP,0.015382857878383446
HISTRS,0.0
HISTRSm,0.0
HISt2m,0.0
HISt2r,0.0
HISt6,0.0
HKYNH,0.0
HMBS,0.0
HMGCOAR,-0.003062650437325209
HMGCOAS,3.590232194920242
HMGCOASm,-3.5932948453575673
HMGCOAtm,-3.593294845357567
HMPK1,0.0
HPPKm,0.0
HPROa,0.0
HPROb,0.0
HPROxm,0.0
HPROym,0.0
HSDxi,0.37621876394868226
HSDy,0.0
HSERTA,0.01329468712566171
HSK,0.36292407682302047
HSTPT,0.015382857878383444
HXANt2r,0.0
HXPRT,0.0
HYPOE,0.0
IAMACt,0.0
IAMOHt,0.0
IAMOHtm,0.0
IBUTACt,0.0
IBUTOHt,0.0
IBUTOHtm,0.0
ICDHxm,0.0
ICDHym,0.0
ICDHyp,0.0
ICDHyr,0.2363809292081004
ICL,0.0
ID3ACALDt,0.0
ID3ACALDtm,0.0
IG3PS,0.015382857878383442
IGPDH,0.015382857878383442
IGPS,0.006589338819699695
ILETA,-0.04471005600549759
ILETAm,0.0
ILETRS,0.0
ILETRSm,0.0
ILEt2r,3.9882145375538065e-16
ILEt6,0.0
ILEt7,0.0
ILEtmi,0.0
IMPC,-0.038350415968591636
IMPD,0.01145941705299182
IND3ACtm,0.0
IND3ETHt,0.0
IND3ETHtm,0.0
INDPYRD,0.0
INSK,0.0
INSTt2,0.0
INSt2,0.0
IPC124PLC_SC,0.0
IPC126PLC_SC,0.0
IPC224PLC_SC,0.0
IPC226PLC_SC,0.0
IPC324PLC_SC,0.0
IPC326PLC_SC,0.0
IPCS124_SC,0.0
IPCS126_SC,0.0
IPCS224_SC,0.0
IPCS226_SC,0.0
IPCS324_SC,0.0
IPCS326_SC,0.0
IPDDI,0.0010208834791084031
IPDPtm,0.0
IPMD,0.06877042345630245
IPPMIa,-0.06877042345630245
IPPMIb,-0.06877042345630245
IPPS,0.06877042345630244
IPPSm,0.0
ITCOALm,0.0
KARA1im,0.13016264358632146
KARA2im,0.04471005600549758
KYN,0.0
KYN3OX,0.0
Kt2r,0.0
LALDO3,0.0
LANOSTAT_SC,0.0
LANOSTESTH_SC,0.0
LANOSTESTH_SCe,0.0
LANOSTt,0.0
LCADi,0.0
LCYSTintv,0.0
LEUTA,-0.06877042345630245
LEUTAm,0.0
LEUTRS,0.0
LEUTRSm,0.0
LEUt2r,0.0
LEUt6,0.0
LEUt7,0.0
LGTHL,0.0
LNS14DM,0.0
LNS14DMx,0.0005104417395542017
LNSTLS,0.0005104417395542016
LPCAT_SC,0.0
LPP_SC,0.0
LSERDHr,0.0
LYSTRS,0.0
LYSTRSm,0.0
LYSt2m,0.0
LYSt2r,0.0
LYSt6,0.0
L_LACD2cm,0.0
L_LACt2r,0.0
L_LACtm,0.0
MACACI,0.0
MALOAAtp,0.0
MALS,0.0
MALSp,0.0
MALT,0.0
MALTt2,0.0
MALt2r,0.0
MALtm,-11.015687738039217
MAN1PT,0.1874481279026544
MAN6PI,-0.18744812790265436
MANNANter,-0.18744812790265436
MANt2,0.0
MCITDm,0.06640382993655118
MCITL2m,0.0
MCITSm,0.0
MCOATA,0.0
MCOATAm,0.0
MDH,4.28474296384111
MDHm,-10.991464957307649
MDHp,0.0
MDRPD,0.0
ME1m,0.0
ME2m,0.21215814847652828
MELIBt2,0.0
MELTGH,0.0
METAT,0.004338754786210715
METB1,0.0
METS,0.01610211669320982
METTRS,0.0
METTRSm,0.0
METt2m,0.0
METt2r,0.0
MEVK1,0.0030626504373252096
MEVK2,0.0
MEVK3,0.0
MEVK4,0.0
MFAPS_SC,0.0013921138351478232
MGSA,0.0
MHPGLUT,0.0
MI13456PKn,0.0
MI1345PKn,0.0
MI1456PKn,0.0
MI145P6Kn,0.0
MI145PKn,0.0
MI145Ptn,0.0
MI1PP,0.0012297005543805775
MI1PS,0.0012297005543805781
MINOHPtn,0.0
MIP2C124PLC_SC,0.0
MIP2C126PLC_SC,0.0
MIP2C224PLC_SC,0.0
MIP2C226PLC_SC,0.0
MIP2C324PLC_SC,0.0
MIP2C326PLC_SC,0.0
MIP2CS124_SC,0.0
MIP2CS126_SC,0.0
MIP2CS224_SC,0.0
MIP2CS226_SC,0.0
MIP2CS324_SC,0.0
MIP2CS326_SC,0.0
MIPC124PLC_SC,0.0
MIPC126PLC_SC,0.0
MIPC224PLC_SC,0.0
MIPC226PLC_SC,0.0
MIPC324PLC_SC,0.0
MIPC326PLC_SC,0.0
MIPCS124_SC,0.0
MIPCS126_SC,0.0
MIPCS224_SC,0.0
MIPCS226_SC,0.0
MIPCS324_SC,0.0
MIPCS326_SC,0.0
MMETt2,0.0
MOHMT,0.0
MTAP,0.0
MTHFC,0.06011843597084742
MTHFCm,0.0
MTHFD,0.06011843597084743
MTHFD2i,0.0
MTHFDm,0.0
MTHFR3,0.01610211669320982
MTRI,0.0
NABTNO,0.0
