,fluxes
ATHRDHr,0.0
ATP2tp_H,0.0
ATPATF1,0.0
ATPATF2,0.0
ATPATF3,0.0
ATPH1,0.0
ATPM,1.0
ATPPRT,2.1372140704762522e-18
ATPS,0.0
ATPS3g,0.0
ATPS3m,4.522821576763505
ATPS3v,0.0
ATPtm_H,1.1369294605809204
ATPtp_H,0.0
BACCL,0.0
BCOAhydb,7.481327800829882
BIOMASS_SC5_notrace,3.223550634202491e-17
BPNT,1.8470945133980282e-18
BTDD_RR,0.0
BTDt_RR,0.0
BTNt2i,0.0
BTSr,0.0
C14STR,7.091811395245481e-20
C22STDS,0.0
C22STDSx,0.0
C24STRer,2.256485443941744e-20
C3STDH1,7.091811395245481e-20
C3STDH2,7.091811395245481e-20
C3STKR1,7.09181139524548e-20
C3STKR2,7.091811395245481e-20
C4STMO1,7.091811395245481e-20
C4STMO2,7.091811395245481e-20
C5STDS,0.0
C8STI,0.0
CAT,3.681335643698107e-17
CATp,0.0
CBASPtn,0.0
CBPS,8.745492870591358e-18
CBPtn,0.0
CCP2m,0.0
CDPDGPm_SC,0.0
CDPtn,0.0
CER1_24ter,0.0
CER1_26ter,0.0
CER2_24ter,0.0
CER2_26ter,0.0
CERASE124er,0.0
CERASE126er,0.0
CERASE224er,0.0
CERASE226er,0.0
CERH124_copy1,0.0
CERH124_copy2,0.0
CERH126_copy1,0.0
CERH126_copy2,0.0
CERS124,0.0
CERS124er,0.0
CERS126,0.0
CERS126er,0.0
CERS224,0.0
CERS224er,0.0
CERS226,0.0
CERS226er,0.0
CERS324,0.0
CERS326,0.0
CHLPCTD,-2.9565160134602946e-19
CHLSTI,2.256485443941744e-20
CHLt2,0.0
CHOLK,-2.956516013460295e-19
CHORM,7.604355946083678e-18
CHORS,8.519844326197186e-18
CHRPL,0.0
CHTNDA,0.0
CHTNS,0.0
CITt2r,0.0
CITtam,0.0
CITtap,0.0
CITtbm,0.0
CITtcm,0.0
CITtcp,0.0
CLPNSm_SC,0.0
CMPN,0.0
CO2t,-6.539419087136943
CO2tg,0.0
CO2tm,-14.116182572614115
CO2tn,0.0
CO2tp,0.0
CO2tv,0.0
COAHLp,0.0
COAtim,4.98755186721992
COAtn,0.0
COUCOAFm,0.0
CPPPGO,0.0
CRNCARtm,0.0
CRNCARtp,0.0
CRNt,0.0
CRNtim,0.0
CRNtp,0.0
CSNATm,0.0
CSNATp,0.0
CSNATr,0.0
CSND,0.0
CSNt2,0.0
CSm,0.0
CSp,0.0
CTPS1,1.4409271334885133e-18
CTPS2,0.0
CTPtm,0.0
CYOOm,2.0000000000000067
CYOR_u6m,4.000000000000013
CYSS,0.0
CYSTGL,2.1275434185736446e-19
CYSTL,0.846473029045644
CYSTLp,0.0
CYSTRS,0.0
CYSTS,0.8464730290456443
CYSTtp,0.0
CYSt2r,0.0
CYTD,0.0
CYTDK2,0.0
CYTDt2,0.0
CYTK1,-1.1724573738491066e-18
CYTK2,-4.924961343060871e-35
DADA,0.0
DADK,-1.7198146267810544e-20
DADNt2,0.0
DADPtn,2.7633044298193586e-35
DAGCPT_SC,-2.956516013460295e-19
DAGPYP_SC,-8.289725948866488e-20
DANNt2,0.0
DASYN_SC,6.650525284495474e-19
DASYNm_SC,1.2143747736432518e-19
DB4PS,6.382630255720932e-20
DBTS,0.0
DCDPtn,0.0
DCMPDA,-7.736521522085976e-20
DCTPD,0.0
DCYTD,0.0
DCYTt2,0.0
DDPA,8.519844326197184e-18
DDPAm,0.0
DESAT14,0.0
DESAT16,0.0
DESAT18,0.0
DESAT18_2,1.6246695196380556e-19
DGDPtn,0.0
DGGH,0.0
DGK1,-7.736521522085979e-20
DGSNt2,0.0
DHAD1m,1.8084119057875978e-17
DHAD2m,6.211782072108199e-18
DHAK,9.174273858921168
DHAPtm,0.0
DHFR,1.1604782283128967e-19
DHFRim,0.0
DHFS,0.0
DHFtm,0.0
DHNPAm,0.0
DHNPTtm,0.0
DHORD4i,0.0
DHORDfum,5.044807292708715e-18
DHORDi,0.0
DHORTS,-3.565247001427953e-18
DHPSm,0.0
DHPTtm,0.0
DHQS,8.519844326197184e-18
DHQTi,8.519844326197184e-18
DIAT,0.0
DINSt2,0.0
DIPS,0.0
DKMPPD2,0.0
DMATT,1.4183622790490956e-19
DM_but_c,7.481327800829883
DNMPPA,0.0
DNTPPA,0.0
DOLK,0.0
DOLPMMer,2.6043065573721927e-17
DOLPMTcer,2.6043065573721927e-17
DOLPt2er,-2.604306557372193e-17
DPCOAK,1.343874661819629e-32
DPCOAKm,-1.3438746618196287e-32
DPGM,0.0
DPMVD,4.255086837147287e-19
DPR,0.0
DPRm,0.0
DRBK,0.0
DROPPRy,3.191315127860467e-20
DRTPPD,3.191315127860467e-20
DTMPK,0.0
DTTPt,0.0
DUMPtn,0.0
DURIK1,-9.884967656347913e-20
DURIPP,9.884967656347911e-20
DURIt2,0.0
DUTPDP,0.0
DXHPScm,0.0
D_LACDcm,0.0
D_LACDm,0.0
D_LACt2,0.0
D_LACt2m,0.0
D_LACtm,0.0
E4HGLUtm,0.0
E4HGLUtp,0.0
E4Ptm,0.0
ECOAH11p,0.0
ECOAH4p,0.0
ECOAH5p,0.0
ECOAH6p,0.0
ECOAH7p,0.0
ECOAH8p,0.0
EHGLAT,0.0
EHGLATm,0.0
EHGLATp,0.0
ENO,20.000000000000004
EPGALURSe,0.0
EPISTAT_SC,0.0
EPISTESTH_SC,0.0
EPISTESTH_SCe,0.0
EPISTt,0.0
EPMGH,0.0
ERGSTAT_SC,0.0
ERGSTESTH_SC,0.0
ERGSTESTH_SCe,0.0
ERGSTGLCT,0.0
ERGSTt,0.0
ERGSTter,2.2564854439417442e-20
ERGTETROLter,2.2564854439417436e-20
ETHAK,0.0
ETHAPT_SC,0.0
ETHAt,0.0
ETOHt,0.0
ETOHtm,-4.232365145228228
EX_13BDglcn_e,0.0
EX_2hb_e,0.0
EX_2mbac_e,0.0
EX_2mbald_e,0.0
EX_2mbtoh_e,0.0
EX_2mppal_e,0.0
EX_2phetoh_e,0.0
EX_3c3hmp_e,0.0
EX_3mbald_e,0.0
EX_3mop_e,0.0
EX_4abut_e,0.0
EX_4abz_e,0.0
EX_5aop_e,0.0
EX_8aonn_e,0.0
EX_Nbfortyr_e,0.0
EX_abt_e,0.0
EX_ac_e,0.0
EX_acald_e,0.0
EX_aces_e,0.0
EX_ade_e,0.0
EX_adn_e,0.0
EX_akg_e,0.0
EX_ala__L_e,0.0
EX_alltn_e,0.0
EX_alltt_e,0.0
EX_amet_e,0.0
EX_arab__D_e,0.0
EX_arab__L_e,0.0
EX_arg__L_e,0.0
EX_asn__L_e,0.0
EX_asp__L_e,0.0
EX_btd_RR_e,0.0
EX_btn_e,0.0
EX_chol_e,0.0
EX_cit_e,0.0
EX_co2_e,6.539419087136943
EX_crn_e,0.0
EX_csn_e,0.0
EX_cys__L_e,0.0
EX_cytd_e,0.0
EX_dad_2_e,0.0
EX_dann_e,0.0
EX_dca_e,0.0
EX_dcyt_e,0.0
EX_ddca_e,0.0
EX_dgsn_e,0.0
EX_din_e,0.0
EX_dttp_e,0.0
EX_duri_e,0.0
EX_epist_e,0.0
EX_epistest_SC_e,0.0
EX_ergst_e,0.0
EX_ergstest_SC_e,0.0
EX_etha_e,0.0
EX_etoh_e,0.0
EX_fe2_e,0.0
EX_fecost_e,0.0
EX_fecostest_SC_e,0.0
EX_fmn_e,0.0
EX_for_e,0.0
EX_fru_e,0.0
EX_fum_e,0.0
EX_g3pc_e,0.0
EX_g3pi_e,0.0
EX_gal_e,0.0
EX_galur_e,0.0
EX_gam6p_e,0.0
EX_gcald_e,0.0
EX_glc__D_e,-10.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_glx_e,0.0
EX_gly_e,0.0
EX_glyc_e,0.0
EX_gsn_e,0.0
EX_gthox_e,0.0
EX_gthrd_e,0.0
EX_gua_e,0.0
EX_h2o_e,12.423236514522808
EX_h_e,19.248962655601655
EX_hdca_e,0.0
EX_hdcea_e,0.0
EX_hexc_e,0.0
EX_his__L_e,0.0
EX_hxan_e,0.0
EX_iamac_e,0.0
EX_iamoh_e,0.0
EX_ibutac_e,0.0
EX_ibutoh_e,0.0
EX_id3acald_e,0.0
EX_ile__L_e,0.0
EX_ind3eth_e,0.0
EX_inost_e,0.0
EX_ins_e,0.0
EX_k_e,0.0
EX_lac__D_e,0.0
EX_lac__L_e,0.0
EX_lanost_e,0.0
EX_lanostest_SC_e,0.0
EX_leu__L_e,0.0
EX_lys__L_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_man_e,0.0
EX_melib_e,0.0
EX_met__L_e,0.0
EX_mmet_e,0.0
EX_na1_e,0.0
EX_nac_e,0.0
EX_nadp_e,-7.020991732906011e-15
EX_nh4_e,-1.6265146778451452e-15
EX_nmn_e,0.0
EX_o2_e,-2.0
EX_oaa_e,0.0
EX_ocdca_e,0.0
EX_ocdcea_e,0.0
EX_ocdcya_e,0.0
EX_orn_e,0.0
EX_pacald_e,0.0
EX_pap_e,0.0
EX_pc_SC_e,0.0
EX_pectin_e,0.0
EX_pepd_e,0.0
EX_phe__L_e,0.0
EX_pheac_e,0.0
EX_pi_e,7.710804594956342e-15
EX_pnto__R_e,0.0
EX_pro__L_e,0.0
EX_ptd1ino_SC_e,0.0
EX_ptrc_e,0.0
EX_pyr_e,0.0
EX_rib__D_e,0.0
EX_ribflv_e,0.0
EX_sbt__D_e,0.0
EX_sbt__L_e,0.0
EX_ser__L_e,0.0
EX_so3_e,0.0
EX_so4_e,-1.8912404395952255e-18
EX_spmd_e,0.0
EX_sprm_e,0.0
EX_srb__L_e,0.0
EX_succ_e,5.883817427385873
EX_sucr_e,0.0
EX_taur_e,0.0
EX_thm_e,0.0
EX_thmmp_e,0.0
EX_thmpp_e,0.0
EX_thr__L_e,0.0
EX_thym_e,0.0
EX_thymd_e,0.0
EX_tre_e,0.0
EX_trp__L_e,0.0
EX_ttdca_e,0.0
EX_tyr__L_e,0.0
EX_ura_e,0.0
EX_urea_e,0.0
EX_uri_e,0.0
EX_val__L_e,0.0
EX_xan_e,0.0
EX_xtsn_e,0.0
EX_xyl__D_e,0.0
EX_xylt_e,0.0
EX_zymst_e,0.0
EX_zymstest_SC_e,0.0
FA100tp,0.0
FA120ACPHi,0.0
FA120ACPtm,0.0
FA120tp,0.0
FA140ACPHi,0.0
FA140ACPtm,0.0
FA140COAabcp,0.0
FA140tp,0.0
FA141ACPHi,0.0
FA141ACPtm,0.0
FA141COAabcp,0.0
FA141tp,0.0
FA160ACPHi,0.0
FA160ACPtm,0.0
FA160COAabcp,0.0
FA160tp,0.0
FA161ACPHi,0.0
FA161ACPtm,0.0
FA161COAabcp,0.0
FA161tp,0.0
FA180ACPH,0.0
FA180ACPtm,0.0
FA180COAabcp,0.0
FA181ACPH,0.0
FA181ACPtm,0.0
FA181COAabcp,0.0
FA182ACPH,0.0
FA182ACPtm,0.0
FA182COAabcp,0.0
FA240tp,0.0
FA260tp,0.0
FA80tp,0.0
FACOAL100p,0.0
FACOAL120p,0.0
FACOAL140,0.0
FACOAL140p,0.0
FACOAL141,0.0
FACOAL141p,0.0
FACOAL160,0.0
FACOAL160p,0.0
FACOAL161,3.068820203760772e-19
FACOAL161p,0.0
FACOAL180,9.025941775766977e-20
FACOAL181,5.957121572006204e-19
FACOAL182,0.0
FACOAL240p,0.0
FACOAL260p,0.0
FACOAL80p,0.0
FADFMNtm,0.0
FALDH,0.0
FAO141p_even,0.0
FAO141p_odd,0.0
FAO161p_even,0.0
FAO161p_odd,0.0
FAO181p_even,0.0
FAO181p_odd,0.0
FAO182p_eveneven,0.0
FAO182p_evenodd,0.0
FAO182p_oddodd,0.0
FAO240p,0.0
FAO80p,0.0
FAS100,1.0356957737636203e-18
FAS100ACPm,0.0
FAS100COA,7.694925813897747e-19
FAS120,1.0356957737636204e-18
FAS120ACPm,0.0
FAS120COA,7.333888142867068e-19
FAS140,1.0356957737636206e-18
FAS140ACPm,0.0
FAS140COA,6.250775129775031e-19
FAS141,0.0
FAS141ACPm,0.0
FAS160,6.859715749582902e-19
FAS160ACPm,0.0
FAS160COA,4.874008558914167e-19
FAS161,3.068820203760772e-19
FAS161ACPm,0.0
FAS180,9.025941775766977e-20
FAS180ACPm,0.0
FAS180COA,0.0
FAS181,5.957121572006204e-19
FAS181ACPm,0.0
FAS182ACPm,0.0
FAS240_L,0.0
FAS260,0.0
FAS80ACPm_L,0.0
FAS80COA_L,7.694925813897749e-19
FAS80_L,0.0
FBA,0.0
FBA2,0.0
FBA3,10.0
FBP,0.0
FBP26,0.0
FCLTm,0.0
FDH,0.0
FDNG,0.0
FE2t,0.0
FE2utm,0.0
FECOSTAT_SC,0.0
FECOSTESTH_SC,0.0
FECOSTESTH_SCe,0.0
FECOSTt,0.0
FEtm,0.0
FKYNH,0.0
FMETTRSm,0.0
FMNAT,0.0
FMNATm,0.0
FMNRx,0.0
FMNRx2,0.0
FOLD3m,0.0
FORt,0.0
FORtm,0.0
FRDPtm,0.0
FRDcm,5.883817427385874
FRDm,0.0
FRTT,0.0
FRUK,0.0
FRUt2,0.0
FTHFCL,0.0
FTHFCLm,0.0
FTHFI,0.0
FTHFLi,1.6665756778826882e-19
FTHFLmi,0.0
FUM,-5.883817427385875
FUMAC,0.0
FUMm,0.0
FUMt2r,0.0
G12MT1g,0.0
G12MT2g,0.0
G13MTg,0.0
G16MTg,0.0
G3PCt,0.0
G3PD1ir,9.174273858921167
G3PD1irm,0.0
G3PDm,0.0
G3PIt,0.0
G3PT,9.174273858921167
G5SADrm,0.0
G5SADs,5.3091878945315025e-18
G5SD,0.0
G5SD2,3.8134814820667226e-17
G6PDA,0.0
G6PDH2er,9.348296839187221e-20
G6PDH2r,0.0
G6PI,0.0
G6PI3,10.0
G6Pter,9.348296839187221e-20
GALIGH,0.0
GALKr,0.0
GALS3,0.0
GALT,0.0
GALUi,5.4049273483673175e-17
GALt2,0.0
GAM6Pt,0.0
GAPD,20.0
GARFT,3.1909927727971205e-18
GAT1_SC,3.337478640945817e-19
GAT2_SC,4.624691425534336e-19
GBEZ,0.0
GCALDt,0.0
GCALDtm,0.0
GCC2am,0.0
GCC2bim,0.0
GCC2cm_copy1,0.0
GCC2cm_copy2,0.0
GCCam,0.0
GCCbim,0.0
GCCcm,0.0
GDPMANNtg,0.0
GDPt3g,0.0
GDPtn,0.0
GF6PTA,0.0
GGLGH,0.0
GGTT,0.0
GHMT2r,1.95998501918074e-16
GHMT2rm,-0.8464730290456444
GK1,1.0927836649946458e-19
GK2,0.0
GLCGSD,0.0
GLCGSDv,0.0
GLCNtv,0.0
GLCP,0.0
GLCS2,1.6714110038339917e-17
GLCt1,10.0
GLCtv,0.0
GLNS,2.6448265888441333e-17
GLNTRS,0.0
GLNt2n,0.0
GLNt2r,0.0
GLNt6,0.0
GLNt7,0.0
GLPT,0.0
GLU5K,3.8134814820667226e-17
GLUCYS,0.0
GLUDC,-7.718650397092315e-17
GLUDxi,0.0
GLUDy,-1.692946058091289
GLUK,10.0
GLUN,0.0
GLUPRT,3.1909927727971205e-18
GLUSx,0.0
GLUTRS,0.0
GLUTRSm,0.0
GLUt2n,0.0
GLUt2r,0.0
GLUt5m,0.0
GLUt7,0.0
GLUt7m,-1.7819591076452134e-17
GLXt,0.0
GLXtp,0.0
GLYAT,0.0
GLYC3Ptm,0.0
GLYCDy,9.174273858921167
GLYCLm,0.8464730290456443
GLYCt,0.0
GLYCt2,0.0
GLYGS,0.0
GLYK,0.0
GLYOX,0.0
GLYOXm,0.0
GLYTRS,0.0
GLYt2m,1.692946058091289
GLYt2r,0.0
GMPS2,1.5921116582326108e-18
GND,-6.884758059690416e-18
GNNUC,0.0
GPDDA1,0.0
GRTT,1.4183622790490956e-19
GSNK,0.0
GSNt2,0.0
GSNt2m,0.0
GTHOXti,0.0
GTHOm,0.0
GTHOr,0.0
GTHPi,0.0
GTHPm,0.0
GTHRDabcv,0.0
GTHRDt2,0.0
GTHS,0.0
GTMLT,0.0
GTPCI,0.0
GTPCII,3.191315127860467e-20
GTPH1,0.0
GTPt2m,0.0
GUAD,0.0
GUAPRT,0.0
GUAt2r,0.0
GUAtm,0.0
H2O2tn,0.0
H2Ot,-12.423236514522808
H2Oter,-7.091811395245479e-20
H2Otm,-0.9958506224066609
H2Otn,0.0
H2Otp,-4.160461611360517e-18
H2Otv,0.0
HACD10p,0.0
HACD4p,0.0
HACD5p,0.0
HACD6p,0.0
HACD7p,0.0
HACD8p,0.0
HACNHm,9.225801915087533e-18
HBCOAhydb,7.481327800829883
HBZOPT6m,0.0
HCITSm,9.225801915087533e-18
HCITSn,0.0
HCO3E,7.576763485477172
HCO3Em,0.0
HCO3En,0.0
HCO3tn,0.0
HCYSMT,0.0
HCYSt2p,0.0
HDCAt,0.0
HDCEAt,0.0
HEMEOMOm,0.0
HEMEOSm,0.0
HETZK,0.0
HEX1,4.8089674455998856e-17
HEX4,0.0
HEX7,0.0
HEXCCOAtx,0.0
HEXDPtm,0.0
HGNTOR,0.0
HICITDm,9.225801915087533e-18
HISTD,2.137214070476252e-18
HISTP,2.137214070476252e-18
HISTRS,0.0
HISTRSm,0.0
HISt2m,0.0
HISt2r,0.0
HISt6,0.0
HKYNH,0.0
HMBS,0.0
HMGCOAR,-4.2550868371472858e-19
HMGCOAS,4.987551867219921
HMGCOASm,-4.987551867219921
HMGCOAtm,-4.987551867219921
HMPK1,0.0
HPPKm,0.0
HPROa,0.0
HPROb,0.0
HPROxm,0.0
HPROym,0.0
HSDxi,1.6929460580912892
HSDy,0.0
HSERTA,1.847094513398028e-18
HSK,1.692946058091289
HSTPT,2.1372140704762514e-18
HXANt2r,0.0
HXPRT,0.0
HYPOE,0.0
IAMACt,0.0
IAMOHt,0.0
IAMOHtm,0.0
IBUTACt,0.0
IBUTOHt,0.0
IBUTOHtm,0.0
ICDHxm,0.0
ICDHym,0.0
ICDHyp,0.0
ICDHyr,0.0
ICL,0.0
ID3ACALDt,0.0
ID3ACALDtm,0.0
IG3PS,2.137214070476251e-18
IGPDH,2.137214070476251e-18
IGPS,9.154883801135077e-19
ILETA,-6.8117701375408696e-18
ILETAm,0.0
ILETRS,0.0
ILETRSm,0.0
ILEt2r,0.0
ILEt6,0.0
ILEt7,0.0
ILEtmi,-5.9998806543266845e-19
IMPC,-5.328206843273372e-18
IMPD,1.5921116582326106e-18
IND3ACtm,0.0
IND3ETHt,0.0
IND3ETHtm,0.0
INDPYRD,0.0
INSK,0.0
INSTt2,0.0
INSt2,0.0
IPC124PLC_SC,0.0
IPC126PLC_SC,0.0
IPC224PLC_SC,0.0
IPC226PLC_SC,0.0
IPC324PLC_SC,0.0
IPC326PLC_SC,0.0
IPCS124_SC,0.0
IPCS126_SC,0.0
IPCS224_SC,0.0
IPCS226_SC,0.0
IPCS324_SC,0.0
IPCS326_SC,0.0
IPDDI,1.4183622790490958e-19
IPDPtm,0.0
IPMD,9.554604079776183e-18
IPPMIa,-9.554604079776183e-18
IPPMIb,-9.554604079776181e-18
IPPS,1.6723321161417802e-17
IPPSm,0.0
ITCOALm,0.0
KARA1im,1.8084119057875975e-17
KARA2im,6.211782072108199e-18
KYN,0.0
KYN3OX,0.0
Kt2r,0.0
LALDO3,0.0
LANOSTAT_SC,0.0
LANOSTESTH_SC,0.0
LANOSTESTH_SCe,0.0
LANOSTt,0.0
LCADi,0.0
LCYSTintv,0.0
LEUTA,-9.554604079776184e-18
LEUTAm,0.0
LEUTRS,0.0
LEUTRSm,0.0
LEUt2r,0.0
LEUt6,0.0
LEUt7,0.0
LGTHL,0.0
LNS14DM,0.0
LNS14DMx,7.091811395245481e-20
LNSTLS,7.091811395245479e-20
LPCAT_SC,0.0
LPP_SC,0.0
LSERDHr,0.0
LYSTRS,0.0
LYSTRSm,0.0
LYSt2m,0.0
LYSt2r,0.0
LYSt6,0.0
L_LACD2cm,0.0
L_LACt2r,0.0
L_LACtm,0.0
MACACI,0.0
MALOAAtp,0.0
MALS,0.0
MALSp,0.0
MALT,0.0
MALTt2,0.0
MALt2r,0.0
MALtm,0.0
MAN1PT,2.6043065573721927e-17
MAN6PI,-2.6043065573721927e-17
MANNANter,-2.6043065573721927e-17
MANt2,0.0
MCITDm,9.225801915087533e-18
MCITL2m,0.0
MCITSm,0.0
MCOATA,0.0
MCOATAm,0.0
MDH,-5.8838174273858845
MDHm,0.0
MDHp,0.0
MDRPD,0.0
ME1m,0.0
ME2m,0.0
MELIBt2,0.0
MELTGH,0.0
METAT,6.028039685958662e-19
METB1,0.0
METS,2.23714414013653e-18
METTRS,0.0
METTRSm,0.0
METt2m,0.0
METt2r,0.0
MEVK1,4.2550868371472877e-19
MEVK2,0.0
MEVK3,0.0
MEVK4,0.0
MFAPS_SC,1.9341303805214954e-19
MGSA,0.0
MHPGLUT,0.0
MI13456PKn,0.0
MI1345PKn,0.0
MI1456PKn,0.0
MI145P6Kn,0.0
MI145PKn,-2.0289212044914286e-34
MI145Ptn,-2.0289212044914286e-34
MI1PP,1.7084818361273207e-19
MI1PS,1.7084818361273207e-19
MINOHPtn,0.0
MIP2C124PLC_SC,0.0
MIP2C126PLC_SC,0.0
MIP2C224PLC_SC,0.0
MIP2C226PLC_SC,0.0
MIP2C324PLC_SC,0.0
MIP2C326PLC_SC,0.0
MIP2CS124_SC,0.0
MIP2CS126_SC,0.0
MIP2CS224_SC,0.0
